CUSTOMER_REVIEW,CELEBRITY_REACH,COMPETETION,INNOVATION,QUALITY,TRANSPARENCY,COMMUNICATION,TARGET_GROUP,FREQUENT_REMINDERS,IMPACT_RATE,DESCISION_MAKING
8,0,90,2,4,3,3,48,3,72.4005,1
10,2,99,4,10,3,2,31,5,63.97775,1
3,0,78,3,8,4,1,55,5,72.487,1
6,1,77,8,9,5,6,53,4,77.00625,1
8,2,77,1,1,3,1,90,3,81.51825,1
5,2,2,8,4,2,5,40,3,28.42175,0
5,1,2,4,8,3,6,60,3,44.3885,0
9,0,91,7,10,4,4,41,1,69.03375,1
4,1,100,3,4,1,1,88,3,94.006,1
8,0,32,9,6,3,3,47,4,42.99475,0
2,2,63,8,3,1,5,29,5,55.083,1
9,0,67,8,3,3,4,16,5,45.80625,0
9,0,1,4,8,3,4,77,2,45.2635,0
10,2,14,3,7,4,6,28,2,28.726,0
6,0,32,8,9,1,2,7,3,20.23975,0
1,0,77,5,3,4,3,73,1,82.844,1
8,2,48,10,5,1,3,84,5,66.74275,1
4,2,98,6,7,3,3,31,4,68.72425,1
7,0,14,2,7,3,2,67,5,46.434,0
4,0,31,4,4,5,6,34,1,45.95775,0
7,2,76,3,9,1,3,68,1,72.25325,1
3,0,22,6,7,4,3,33,4,36.8175,0
4,0,90,8,6,3,1,63,3,77.431,1
1,0,53,4,7,3,5,91,4,87.48225,1
1,0,63,4,5,5,2,56,2,67.27675,1
2,1,57,4,5,1,3,66,4,68.64075,1
4,2,87,4,2,4,3,2,4,49.16425,0
4,0,23,2,7,2,6,32,1,39.9275,0
9,2,76,7,2,2,4,92,2,84.5495,1
6,2,34,8,6,1,2,80,3,56.5955,1
4,0,33,8,6,1,3,61,1,50.43225,1
8,2,84,2,1,1,6,86,2,91.13675,1
3,1,98,5,9,4,1,27,1,63.0105,1
1,0,14,4,10,2,2,10,5,20.89775,0
7,2,32,5,4,5,3,82,4,62.4105,1
10,2,100,10,4,4,1,100,2,93.6215,1
6,0,21,5,2,4,1,41,3,32.5445,0
4,0,95,2,6,3,5,24,2,69.47075,1
1,1,46,1,10,2,1,2,4,29.09975,0
2,1,85,4,6,5,4,63,5,86.5125,1
7,2,34,10,1,5,3,35,3,36.352,0
2,0,31,8,7,2,6,58,5,60.0885,1
2,1,77,6,4,2,4,23,1,55.798,1
9,1,90,1,6,3,4,2,4,50.42125,1
1,0,35,3,5,2,2,77,1,62.0535,1
6,2,2,3,7,1,6,74,5,50.1495,1
2,0,22,2,6,5,6,95,4,78.023,1
10,2,61,2,4,1,3,3,2,29.50325,0
5,0,40,1,10,4,6,41,2,54.862,1
3,0,99,3,5,4,4,84,2,101.2925,1
1,1,30,5,5,4,6,68,4,65.9685,1
7,0,69,9,6,5,5,27,5,57.78975,1
4,2,4,10,9,2,3,66,5,40.88025,0
4,2,36,8,2,3,4,51,5,51.049,1
5,2,30,4,10,4,1,60,1,45.37225,0
1,2,43,2,4,3,6,55,5,65.381,1
4,1,12,6,3,4,2,18,3,19.022,0
8,1,74,5,4,1,4,82,4,81.922,1
5,0,12,6,6,3,5,48,3,40.86525,0
6,2,3,7,10,1,2,64,2,33.547,0
9,2,79,9,2,4,4,63,3,72.63175,1
7,2,3,9,10,5,3,46,2,27.91525,0
10,0,96,3,3,4,3,76,4,89.189,1
6,2,91,10,10,1,4,52,5,75.26375,1
4,2,50,5,4,4,5,29,2,48.13375,0
4,0,21,3,9,2,3,17,1,24.64425,0
10,1,52,9,9,2,1,58,1,48.63275,0
4,0,54,10,5,4,3,34,4,50.33525,1
10,0,14,4,4,2,6,75,4,54.3125,1
1,2,13,9,6,1,4,11,1,17.42075,0
9,1,95,2,7,1,6,39,1,72.284,1
7,2,25,7,8,5,4,57,2,46.66225,0
9,2,89,10,1,4,6,44,3,71.51775,1
5,1,15,2,4,1,4,4,2,15.17475,0
4,0,9,10,1,5,4,20,3,23.148,0
8,2,60,5,8,5,6,35,5,58.58475,1
7,0,90,2,7,2,3,87,1,91.4495,1
1,2,84,2,7,3,1,100,5,97.762,1
10,2,39,4,3,5,5,52,4,52.3725,1
1,1,94,4,10,5,5,65,2,93.0135,1
5,2,14,4,10,2,5,38,5,36.75025,0
9,0,59,7,7,2,3,98,3,80.6915,1
10,1,23,10,7,4,4,71,5,52.02725,1
8,1,2,4,3,4,3,98,5,56.691,1
9,1,1,4,5,4,2,42,1,21.4195,0
8,0,67,1,9,5,4,64,3,74.26725,1
8,0,67,4,6,5,1,64,3,66.40125,1
2,1,8,5,6,4,4,49,3,39.8035,0
2,2,94,7,5,1,2,20,1,56.171,1
6,2,6,5,6,4,1,88,4,49.05225,0
5,1,78,5,3,2,2,25,3,52.2775,1
10,0,94,8,6,5,1,69,3,79.0485,1
8,1,92,10,1,5,1,99,5,94.5375,1
3,1,31,8,2,3,3,92,1,66.26825,1
3,2,55,5,7,1,4,20,5,45.0825,0
10,2,34,10,8,5,4,92,5,68.0495,1
5,1,85,8,7,4,3,16,2,53.431,1
10,0,47,9,10,2,4,58,1,53.8595,1
3,0,6,8,2,5,6,23,4,29.96825,0
5,0,48,2,2,3,1,18,3,34.60325,0
10,0,83,9,10,3,2,24,5,53.055,1
5,0,87,3,7,2,4,9,5,56.36,1
9,0,69,2,5,3,2,79,3,75.50425,1
9,2,82,5,9,3,3,2,5,43.40375,0
3,1,46,7,8,3,6,73,1,71.28025,1
3,2,75,10,7,2,2,89,3,83.54175,1
2,2,16,5,8,4,5,23,4,32.48275,0
4,1,3,6,8,3,2,31,4,22.1515,0
5,2,35,2,3,3,3,1,3,22.18175,0
4,2,56,2,3,2,6,24,4,51.51575,1
6,1,53,4,5,1,4,86,1,73.63575,1
2,1,79,8,8,5,1,61,2,72.7355,1
1,1,12,6,1,4,2,16,4,20.93725,0
2,0,92,9,7,5,2,49,2,75.4485,1
8,0,81,6,9,3,2,22,1,50.334,1
9,1,96,2,4,2,4,26,4,64.383,1
10,1,69,3,7,1,6,19,4,50.7475,1
10,0,85,2,10,2,1,44,4,62.82325,1
10,1,12,10,9,2,6,86,5,57.672,1
6,2,93,6,10,4,1,11,1,48.79425,0
6,1,78,1,1,1,4,79,3,83.96225,1
10,1,99,9,2,2,3,90,2,91.87225,1
5,1,49,3,3,2,3,99,4,80.20125,1
8,2,18,8,2,1,5,35,1,28.5015,0
8,0,44,3,2,3,6,20,4,42.65975,0
4,0,81,10,6,4,1,82,5,84.61775,1
8,1,60,3,2,4,3,12,5,40.217,0
9,1,10,3,7,1,3,81,2,47.2255,0
8,1,71,8,3,3,4,76,5,78.56725,1
3,0,17,5,2,4,6,37,1,40.30725,0
7,0,42,3,10,4,2,30,2,39.186,0
8,0,65,6,3,4,1,71,5,68.8825,1
4,1,58,8,4,5,3,88,5,81.19275,1
9,0,55,9,2,1,6,98,1,81.71925,1
1,1,6,7,4,5,5,42,2,37.27225,0
10,0,29,5,10,5,6,37,2,42.97,0
10,2,77,9,1,5,5,11,2,45.99425,0
1,1,49,2,1,1,4,62,2,64.2465,1
7,2,94,6,3,5,6,100,2,105.906,1
1,2,15,10,2,3,4,22,2,25.462,0
5,1,30,5,5,4,3,35,5,39.94,0
3,1,54,8,3,1,2,46,2,50.80375,1
7,1,60,2,10,3,3,85,4,78.591,1
5,0,77,7,1,2,4,34,4,61.6555,1
6,0,67,10,2,1,6,52,4,68.18325,1
1,1,63,10,4,5,1,97,3,84.11125,1
2,1,12,7,10,5,1,53,3,37.8915,0
7,0,61,7,8,5,6,60,1,70.92225,1
4,2,78,4,3,5,3,100,3,95.54825,1
3,2,72,9,1,5,4,1,3,42.70925,0
2,2,58,1,4,4,2,53,1,59.90025,1
9,0,100,9,10,1,4,22,1,60.719,1
10,1,85,7,2,3,3,14,2,47.26675,0
1,1,22,3,1,1,6,75,5,64.441,1
4,2,42,8,5,1,3,7,5,27.95825,0
3,2,41,4,3,5,5,59,2,61.03625,1
10,1,17,1,10,3,3,31,4,27.99675,0
4,1,46,8,9,2,1,63,4,55.87,1
10,2,97,9,8,5,5,28,1,64.4955,1
4,1,44,9,1,5,6,100,1,83.36375,1
5,2,49,6,5,4,1,86,1,66.60975,1
3,2,10,7,9,3,4,42,2,33.64475,0
3,1,52,1,7,1,6,20,3,48.6245,0
2,0,12,4,4,1,3,49,1,36.7755,0
5,1,73,3,2,5,5,82,1,86.961,1
10,1,81,3,1,3,4,66,2,75.4975,1
4,0,20,7,2,3,2,64,5,47.96475,0
1,2,83,8,1,4,4,5,2,50.45425,1
10,1,7,9,5,1,3,70,2,37.1675,0
10,0,86,10,4,3,4,53,1,69.5675,1
9,1,76,10,5,5,3,46,5,63.58275,1
2,0,92,7,3,3,3,43,2,73.157,1
5,2,13,6,9,1,5,62,5,47.18325,0
6,0,27,8,9,5,2,39,4,38.079,0
9,2,78,8,5,5,1,30,3,50.0145,1
4,1,71,8,3,2,4,65,2,73.03225,1
6,0,6,7,1,4,1,99,5,56.1395,1
4,0,63,3,5,5,5,50,2,68.59475,1
3,2,74,3,6,2,1,33,3,54.003,1
8,2,84,3,10,2,4,88,2,89.43175,1
8,1,24,1,7,1,4,94,5,66.61225,1
10,1,21,4,3,5,3,60,3,43.69725,0
3,1,90,7,2,5,4,4,5,56.15825,1
4,1,98,6,9,3,2,29,3,65.946,1
3,0,87,7,7,4,5,74,1,90.797,1
4,1,37,3,1,3,5,79,1,67.3935,1
4,2,63,6,7,4,3,8,4,40.818,0
2,0,37,10,4,1,6,29,1,43.08375,0
3,0,77,7,2,1,3,24,1,52.97375,1
7,0,29,4,10,3,1,82,3,57.389,1
1,0,39,5,2,2,5,23,1,41.59025,0
4,1,59,6,7,4,6,84,3,84.85725,1
1,0,78,4,4,3,4,52,1,74.36875,1
6,1,14,10,3,5,4,25,2,25.032,0
1,2,90,9,9,3,4,85,1,94.36425,1
9,1,30,7,5,1,6,73,2,57.693,1
6,2,26,5,3,5,6,20,5,35.512,0
6,1,4,10,7,4,3,68,3,40.8665,0
10,1,44,10,2,1,3,51,1,43.57025,0
7,0,13,7,6,3,5,86,2,58.25475,1
2,2,67,10,7,4,6,1,3,45.24,0
2,2,60,2,1,2,5,94,4,88.75975,1
3,1,45,7,9,1,1,90,2,68.15325,1
2,2,23,3,2,4,3,29,3,33.612,0
1,2,20,8,5,1,2,55,1,39.3195,0
10,2,65,8,10,3,6,33,2,53.84125,1
6,2,56,4,7,2,3,53,5,59.04025,1
10,2,54,10,4,4,2,74,4,61.922,1
7,0,34,1,7,5,3,3,4,26.11375,0
2,1,45,8,9,5,2,59,2,57.73625,1
8,2,58,1,7,4,1,96,5,78.624,1
3,1,74,4,10,4,5,95,5,98.9465,1
2,1,22,4,5,2,3,50,1,41.989,0
7,0,32,6,8,3,3,46,5,45.27325,0
5,2,98,6,1,4,5,94,5,105.5275,1
6,1,86,1,3,4,2,9,5,51.31025,1
9,2,56,1,5,5,5,100,2,85.73725,1
5,0,95,10,2,2,6,86,2,99.114,1
7,1,75,3,2,3,1,85,5,80.8265,1
7,0,49,6,5,5,1,9,3,29.43075,0
7,1,67,9,9,5,6,51,2,68.49175,1
4,0,7,3,6,4,1,49,4,33.534,0
3,1,23,5,6,3,3,38,2,36.7995,0
10,1,2,10,3,4,6,6,5,12.224,0
1,0,28,8,1,3,3,2,5,23.9335,0
6,1,80,10,6,3,6,83,5,92.24425,1
1,2,88,1,3,3,3,16,5,60.42475,1
10,2,38,3,10,4,6,29,1,40.34525,0
4,0,62,8,8,3,6,2,5,45.25,0
10,1,97,3,2,3,6,83,2,96.42725,1
1,2,54,7,9,2,3,7,5,37.70425,0
6,0,55,1,9,1,2,81,5,73.22125,1
3,0,41,6,7,4,5,62,4,65.24825,1
7,1,45,7,3,2,6,87,2,74.18675,1
9,0,37,8,7,2,3,23,3,31.11075,0
4,0,51,7,6,1,5,74,4,72.792,1
4,2,16,1,10,2,5,33,3,35.29275,0
3,0,78,4,6,2,2,39,5,64.36475,1
3,1,100,8,6,4,4,84,4,100.9715,1
7,2,45,3,10,3,4,53,3,55.00875,1
7,1,55,6,3,5,2,79,5,70.9905,1
5,1,38,1,8,4,1,92,4,69.71025,1
4,2,91,9,2,5,1,41,4,66.0425,1
6,0,21,5,6,5,1,52,4,40.2755,0
5,0,4,9,10,4,6,98,5,66.9425,1
6,0,90,5,4,1,2,8,5,50.36375,1
1,1,63,7,10,4,2,45,5,62.0075,1
9,1,77,5,2,5,1,71,2,71.411,1
5,0,81,1,9,4,6,10,4,59.92,1
4,2,38,4,2,1,1,48,1,40.559,0
9,0,85,1,2,3,4,68,1,80.17575,1
7,2,18,3,4,3,1,6,1,8.8995,0
8,2,93,8,8,1,2,97,1,90.69625,1
5,2,25,9,2,4,5,48,2,43.65975,0
1,0,35,2,4,4,6,66,2,67.5075,1
4,1,67,3,1,4,3,8,1,41.458,0
2,2,62,6,7,3,5,78,5,82.52625,1
3,0,83,8,10,4,1,20,3,53.942,1
3,0,40,2,5,3,1,28,5,39.5305,0
1,1,80,10,4,2,1,61,4,72.2545,1
1,2,66,6,8,4,6,18,1,54.15325,1
4,1,70,7,5,2,4,28,1,53.23325,1
5,0,57,6,9,1,5,37,4,56.45525,1
1,2,71,2,8,4,3,62,2,74.769,1
7,1,54,4,2,4,4,67,3,66.8545,1
8,2,31,6,2,5,4,78,3,59.87025,1
7,2,28,7,4,1,4,21,3,26.8405,0
1,0,78,10,10,5,1,23,2,54.03725,1
2,2,85,5,5,4,2,38,2,64.75625,1
1,2,71,2,3,3,5,19,3,56.30675,1
10,1,94,4,6,4,6,49,4,79.95575,1
7,0,23,1,9,4,5,85,3,66.3065,1
8,0,1,4,8,3,2,40,4,24.18025,0
5,2,74,4,1,1,6,89,2,89.705,1
8,1,33,10,4,5,1,29,1,27.388,0
2,1,64,8,8,3,3,79,5,80.10925,1
7,1,92,1,2,2,4,84,1,91.72675,1
8,1,90,7,5,5,3,43,5,70.47725,1
5,0,83,10,8,2,5,100,4,100.7955,1
10,0,45,5,4,3,1,35,5,38.8095,0
9,2,9,6,5,3,5,39,4,30.29075,0
8,2,22,9,9,5,6,27,4,34.3635,0
3,1,7,10,7,4,1,37,2,23.576,0
8,0,39,8,4,4,2,58,5,51.41025,1
7,0,61,10,10,1,5,83,2,77.827,1
7,0,28,10,3,4,5,76,2,59.6685,1
2,0,63,4,10,5,4,96,4,93.72375,1
4,1,56,7,8,4,1,79,2,68.984,1
5,1,22,9,3,1,1,88,4,54.6435,1
1,1,9,9,7,1,3,75,3,49.04425,0
7,2,52,3,4,4,6,17,5,45.626,0
5,2,13,9,5,2,3,29,1,21.899,0
5,0,9,6,2,4,4,54,3,40.5465,0
6,1,28,10,8,3,1,76,2,50.74925,1
8,0,7,9,4,5,6,41,1,33.2925,0
5,1,88,1,3,1,1,65,1,74.4865,1
1,0,49,6,4,1,4,99,3,84.254,1
10,1,74,4,5,4,5,68,1,75.522,1
10,0,34,6,7,3,5,72,5,61.45475,1
2,1,36,2,9,5,2,32,5,43.7075,0
2,1,67,1,3,1,4,23,2,52.4885,1
5,0,41,4,5,1,6,80,5,74.05825,1
6,1,55,9,2,4,3,44,5,54.10525,1
2,1,71,1,2,2,5,3,3,47.63475,0
7,2,54,5,7,5,6,3,4,39.07325,0
3,2,49,6,4,4,2,66,3,61.517,1
4,2,94,5,4,5,4,53,2,80.14625,1
9,1,40,8,4,1,4,55,4,49.9575,0
7,1,48,6,10,4,1,20,3,33.617,0
10,0,89,5,1,5,3,96,2,94.43525,1
6,0,8,8,9,4,5,53,3,41.23125,0
9,0,16,7,8,4,3,37,4,30.978,0
5,1,95,2,1,4,4,55,5,83.966,1
2,0,24,9,7,3,3,32,4,36.406,0
3,2,4,2,3,5,3,65,3,43.474,0
2,1,26,3,6,2,2,2,1,17.378,0
3,2,65,4,8,4,4,38,3,60.2255,1
1,2,13,4,5,4,2,91,4,60.35475,1
3,2,45,6,5,3,3,21,5,39.51525,0
6,1,100,10,7,1,5,33,2,70.1295,1
4,0,77,4,3,4,3,76,3,83.8505,1
9,1,18,1,8,4,5,24,3,29.70125,0
3,2,46,6,3,5,2,90,2,72.286,1
7,1,3,9,9,1,1,41,1,18.09175,0
5,1,37,4,10,5,2,21,4,34.80175,0
1,1,41,6,8,4,5,70,4,70.17875,1
9,0,55,5,7,5,5,13,4,42.827,0
9,2,9,9,8,4,1,56,4,30.55625,0
2,0,50,6,3,2,5,41,2,55.95375,1
8,1,51,4,9,3,6,70,2,69.93075,1
10,0,38,3,2,4,1,23,3,28.77075,0
4,0,10,2,7,1,3,52,1,36.77025,0
10,0,58,3,10,2,2,36,5,48.41925,0
5,1,74,1,1,1,5,23,4,56.8975,1
6,2,84,8,1,2,5,52,1,71.09425,1
1,1,50,10,3,4,3,80,5,74.17425,1
6,0,89,10,9,5,2,68,3,81.3315,1
7,1,19,6,8,5,6,47,5,46.60575,0
7,1,79,8,9,1,3,21,3,50.3875,1
4,1,47,3,7,3,2,7,4,31.6195,0
2,0,50,1,8,1,3,51,1,57.46625,1
3,0,20,2,1,2,3,95,5,67.6545,1
3,2,69,2,6,2,4,74,4,80.4175,1
1,2,97,2,4,4,6,70,5,99.7105,1
4,0,38,7,9,2,4,72,4,64.4865,1
2,0,23,6,10,2,1,64,5,49.48875,0
6,2,67,5,5,2,2,76,4,72.64375,1
8,2,9,2,3,3,3,81,5,50.2005,1
3,0,46,2,3,3,4,27,3,46.58,0
9,0,97,7,2,4,1,26,2,57.34575,1
1,0,55,2,2,4,5,20,4,52.453,1
3,2,18,8,6,2,6,34,2,36.25875,0
1,1,99,8,9,4,2,37,2,72.3055,1
10,0,5,3,8,3,1,92,5,50.2545,1
3,1,41,8,3,1,4,35,2,43.2545,0
9,2,11,1,8,3,2,71,5,43.98275,0
1,1,45,5,10,4,1,69,2,61.8685,1
4,2,88,7,4,3,2,61,4,76.54325,1
1,1,27,6,6,4,4,52,2,50.16075,1
6,2,70,3,1,3,2,47,4,59.9195,1
8,2,6,6,1,2,1,2,4,0.57875,0
4,0,7,9,5,2,3,42,1,28.45675,0
2,0,22,8,2,2,5,97,3,71.505,1
6,2,11,8,6,4,6,87,4,60.88725,1
10,2,29,1,8,5,4,34,3,36.9215,0
1,0,97,1,8,5,1,60,3,85.56125,1
7,1,50,6,7,5,3,16,5,38.76825,0
5,0,92,7,5,5,2,100,4,101.29125,1
5,2,92,7,1,1,3,55,5,75.65625,1
6,1,68,6,4,3,1,71,5,70.38775,1
7,0,81,3,7,3,3,24,5,58.168,1
9,1,97,9,10,3,1,77,3,83.236,1
3,0,100,5,2,5,4,31,5,76.466,1
4,2,58,3,10,1,3,57,2,61.30225,1
10,1,37,4,9,1,2,53,4,44.23225,0
9,2,55,9,7,4,2,14,1,30.5695,0
2,2,14,3,7,2,4,18,1,23.433,0
2,1,11,7,5,3,5,26,3,30.054,0
2,2,7,5,1,1,2,7,1,7.89375,0
6,2,77,8,1,5,6,98,2,96.6555,1
7,2,90,6,7,2,4,54,1,73.4335,1
9,0,22,2,9,5,6,61,1,52.836,1
7,0,3,6,5,5,1,76,2,41.22675,0
10,2,80,7,4,1,1,83,4,75.58375,1
3,0,46,6,1,2,2,13,4,33.541,0
6,1,38,9,2,4,1,72,3,54.4985,1
1,2,93,3,5,3,6,54,1,85.4765,1
6,0,78,2,5,3,3,66,1,76.13025,1
10,1,44,10,3,3,3,51,2,45.9495,0
10,2,10,9,6,4,4,7,1,8.82375,0
6,2,2,5,9,3,1,81,2,41.618,0
7,1,76,5,9,5,3,26,1,53.81,1
10,2,63,7,3,5,3,96,3,80.51325,1
2,1,100,9,1,3,2,40,3,72.20525,1
1,1,99,4,6,4,3,70,3,93.15825,1
2,0,99,3,9,3,3,72,4,95.10325,1
8,2,4,6,10,3,4,77,2,45.2475,0
7,0,51,10,6,4,3,84,3,71.6425,1
2,1,100,3,7,4,6,39,1,82.22025,1
2,0,41,3,9,3,4,11,5,38.79425,0
6,0,29,8,6,3,5,46,4,47.32725,0
10,1,39,9,5,3,5,44,4,46.4475,0
8,1,88,1,3,4,3,61,5,79.68525,1
4,1,37,6,4,3,6,46,1,51.9945,1
1,1,18,9,9,2,1,39,1,29.825,0
9,1,95,8,9,5,1,40,1,63.2305,1
6,1,100,10,3,5,6,9,1,61.5095,1
8,2,92,2,8,4,6,93,4,103.2775,1
8,2,50,3,5,5,5,52,2,58.2605,1
7,1,59,2,10,2,3,42,4,55.17325,1
9,1,99,5,3,1,3,12,2,53.04125,1
7,2,35,4,9,5,5,6,4,29.92575,0
9,0,36,1,6,4,5,25,1,37.948,0
10,1,43,7,4,4,2,9,2,23.39475,0
2,1,6,6,8,4,4,95,4,63.34775,1
7,1,55,6,6,2,1,100,5,77.87025,1
1,2,98,1,7,1,4,68,5,93.32225,1
7,0,48,10,2,1,5,55,1,55.28825,1
8,0,18,10,9,2,1,79,3,47.03675,0
10,1,81,8,4,3,2,6,3,39.7845,0
5,1,1,3,1,5,4,71,5,47.64625,0
5,1,81,8,1,5,6,52,1,75.787,1
6,2,20,1,7,1,6,77,1,57.79,1
6,2,98,10,8,5,1,25,1,57.639,1
2,0,1,6,10,1,3,94,4,57.29075,1
1,0,79,3,1,5,3,63,3,81.295,1
8,1,4,3,3,5,1,55,4,31.33625,0
7,2,48,1,4,1,4,79,5,69.811,1
10,0,31,9,8,2,6,88,5,68.932,1
7,1,39,6,8,2,1,59,1,46.15225,0
10,0,83,7,5,1,6,98,3,96.91025,1
1,0,62,1,6,5,2,4,3,41.7925,0
1,2,74,10,8,5,2,37,2,59.35825,1
7,1,26,4,3,4,2,65,4,48.98075,0
7,1,85,10,2,2,5,80,2,86.47775,1
7,2,36,5,10,2,2,66,3,51.7075,1
9,1,79,7,3,2,1,97,2,83.12075,1
4,2,34,3,1,2,5,23,2,36.1375,0
5,0,41,2,2,3,6,62,3,64.868,1
10,1,47,1,6,4,2,17,1,30.78575,0
2,0,84,2,10,1,4,32,2,66.851,1
9,0,32,5,9,2,5,16,5,32.23025,0
2,1,76,7,7,3,5,54,3,75.90125,1
1,1,77,10,4,2,3,90,4,90.15275,1
6,2,66,10,4,2,2,91,2,76.6515,1
2,1,60,5,6,1,3,41,2,55.413,1
3,2,16,9,1,1,4,94,3,61.01575,1
5,2,28,1,6,2,5,39,1,41.2205,0
3,1,77,6,1,5,4,14,4,54.49,1
9,0,69,7,4,2,6,33,1,56.46675,1
3,0,74,4,10,3,4,100,3,98.00075,1
4,0,21,1,8,3,2,63,1,47.443,0
5,0,4,4,9,3,3,10,5,15.6475,0
1,1,8,2,9,2,5,79,5,59.73275,1
9,1,4,3,6,4,1,68,5,37.69875,0
6,1,13,1,5,1,3,41,5,33.1455,0
5,1,86,8,1,3,6,44,2,73.37675,1
10,0,96,5,9,5,4,25,5,66.72,1
7,0,66,1,7,5,2,74,5,76.71425,1
6,1,48,6,6,3,3,65,3,60.76225,1
6,1,69,3,3,2,2,13,5,43.157,0
5,0,86,5,5,2,2,2,2,44.66075,0
10,2,43,4,10,2,5,86,2,69.01875,1
9,0,41,10,9,4,5,88,4,72.84525,1
5,1,21,8,10,4,4,68,2,52.22675,1
2,1,33,5,1,5,1,79,5,62.3705,1
7,1,58,5,9,5,3,68,1,66.8855,1
5,1,71,9,10,3,2,54,3,64.324,1
2,2,11,7,4,3,5,14,2,21.9825,0
2,2,48,4,6,5,3,2,5,34.161,0
1,2,30,7,8,2,1,29,3,31.514,0
7,1,13,10,9,1,4,93,2,56.7475,1
7,0,76,5,8,1,4,61,2,72.7545,1
9,1,99,7,10,2,1,44,1,65.467,1
9,1,12,10,9,5,3,81,2,49.19225,0
4,0,65,1,10,1,5,22,4,55.034,1
8,2,45,4,6,2,2,36,1,37.91575,0
7,1,66,10,9,4,4,87,1,80.42375,1
5,2,2,7,6,3,4,77,1,45.087,0
5,0,100,7,1,5,3,66,4,89.20525,1
5,1,43,4,5,2,3,62,4,58.174,1
9,1,50,3,1,4,4,45,2,51.3485,1
4,0,32,5,2,2,5,53,1,51.30625,1
6,2,38,5,8,1,5,7,4,29.32575,0
8,2,8,7,4,1,2,61,5,34.33425,0
5,1,24,3,3,4,4,87,4,65.6715,1
7,2,73,5,3,3,5,100,1,91.739,1
8,0,82,7,3,3,5,67,2,80.266,1
5,1,22,3,6,2,6,33,3,39.33275,0
2,2,31,6,3,3,6,97,3,77.5695,1
8,0,55,6,10,5,5,81,1,76.48625,1
7,1,34,4,1,3,4,36,1,38.83125,0
6,0,69,1,10,3,2,82,4,81.2455,1
1,0,4,7,1,3,1,13,3,12.50575,0
5,1,60,5,8,2,1,30,4,45.51775,0
2,2,19,6,5,1,4,20,2,25.7185,0
1,2,47,3,6,1,3,77,1,67.47375,1
10,2,16,6,7,4,5,8,3,17.03025,0
9,2,80,7,5,1,2,19,1,43.28725,0
8,2,59,7,1,3,1,95,1,72.04475,1
10,2,84,7,5,1,5,47,1,65.389,1
3,2,9,10,10,1,6,48,3,39.15,0
8,1,26,3,7,2,2,36,4,32.57775,0
2,1,11,10,4,5,5,12,2,22.4295,0
8,2,50,8,1,5,3,25,1,37.08525,0
5,0,17,8,2,4,1,61,3,40.8365,0
6,1,67,4,5,1,5,94,3,88.22225,1
8,0,13,2,3,2,4,51,3,38.4015,0
6,1,43,8,3,4,3,1,4,25.80775,0
1,0,36,3,7,4,3,57,2,56.89275,1
3,0,48,1,4,3,1,59,3,57.9755,1
3,0,80,4,4,2,2,56,5,73.83625,1
9,0,61,9,7,1,1,36,1,42.345,0
1,0,52,1,4,3,6,9,1,45,0
7,1,23,10,7,1,6,79,4,59.9675,1
4,1,13,10,5,4,5,32,3,32.28925,0
1,2,27,7,5,5,6,28,5,43.814,0
4,2,42,9,3,4,6,2,5,33.521,0
6,2,42,1,1,2,4,58,1,54.083,1
5,1,61,1,1,4,4,43,2,59.44025,1
1,0,33,4,2,1,3,47,2,47.126,0
5,1,43,5,4,2,3,70,3,61.075,1
2,2,100,8,7,1,1,46,2,71.03725,1
10,2,13,3,4,4,3,24,3,20.0345,0
1,0,3,6,4,5,2,27,3,23.6055,0
6,2,70,4,5,2,5,7,2,43.71225,0
9,2,70,5,10,1,4,66,5,71.567,1
7,2,30,9,10,4,6,50,4,50.286,1
6,2,93,5,8,3,3,12,2,53.7685,1
6,1,35,5,4,1,6,37,1,43.62175,0
2,2,73,2,9,5,6,38,5,72.279,1
3,2,28,1,1,5,1,83,2,59.16225,1
6,1,59,1,6,5,6,35,4,60.86725,1
10,2,11,9,7,2,3,59,5,35.80475,0
2,0,76,1,6,2,6,76,5,92.97125,1
6,2,16,4,3,4,4,6,1,15.57075,0
6,1,73,1,5,4,1,58,3,66.9095,1
10,2,32,8,9,3,4,65,3,50.86825,1
9,0,35,7,4,3,6,78,1,64.16125,1
9,1,6,7,4,5,5,58,5,41.42325,0
1,2,60,1,3,4,2,47,2,59.22175,1
4,2,100,6,2,4,2,55,5,80.75,1
2,0,38,6,7,3,1,97,3,72.47025,1
2,2,49,6,5,1,2,10,4,32.134,0
9,2,73,7,6,3,5,90,5,87.88175,1
7,2,91,5,5,3,4,98,5,100.56,1
2,1,72,4,10,5,5,16,4,57.93725,1
6,1,97,9,9,5,2,16,4,58.448,1
3,1,43,3,5,1,5,24,3,43.31575,0
4,0,30,1,9,4,1,5,5,23.6275,0
3,1,6,6,1,2,4,77,4,50.84975,1
6,1,77,10,8,4,1,49,2,60.992,1
3,0,100,8,2,1,6,53,2,85.97375,1
1,0,59,7,8,5,3,29,1,52.27475,1
9,2,51,4,2,5,6,3,3,34.876,0
8,0,41,5,7,1,4,42,4,46.81625,0
5,1,96,7,9,4,4,100,3,105.6255,1
1,0,43,5,9,5,6,81,2,79.5485,1
4,2,58,8,2,3,2,30,1,43.231,0
8,0,31,3,3,3,6,66,4,60.32825,1
5,2,54,4,3,2,4,12,3,37.7865,0
